log_number,X_uuid,cluster_location_id,date_assessment,governorate_mcna_r,district_mcna,enumerator_num,question.name,issue,action,changed,old.value,new.value,flag_index
2823,ce43b60a-fb4b-4670-9823-147663ee0062,25872,6-Aug,NA,tooz.khurmato,80,idp_first_place,"if location is indicated as first place of displacement, while arrival date and displacement date are more than 12 months apart",Flagged,NA,yes,no,11
2824,cee3517f-2708-4245-8e38-93fa400e1398,23889,12-Sep,NA,al.ramadi,28,idp_first_place,"if location is indicated as first place of displacement, while arrival date and displacement date are more than 12 months apart",Flagged,NA,yes,no,11
2825,d1460241-021e-45b5-9297-9936c0ab7d4b,NA,9-Aug,salah.al.din,tikrit,101,idp_first_place,"if location is indicated as first place of displacement, while arrival date and displacement date are more than 12 months apart",Flagged,NA,yes,no,11
2826,d4b57ae4-0cdd-4030-a9ae-2c7ae1890ba7,NA,4-Aug,ninewa,al.hamdaniya,107,idp_first_place,"if location is indicated as first place of displacement, while arrival date and displacement date are more than 12 months apart",Flagged,NA,yes,no,11
2827,d616a45a-a190-4c78-b0ee-c081fa8324b5,17734,9-Aug,NA,aqra,90,idp_first_place,"if location is indicated as first place of displacement, while arrival date and displacement date are more than 12 months apart",Flagged,NA,yes,no,11
2828,d74015dc-944f-48a6-ac67-49ca695d821a,NA,9-Aug,salah.al.din,tikrit,110,idp_first_place,"if location is indicated as first place of displacement, while arrival date and displacement date are more than 12 months apart",Flagged,NA,yes,no,11
2829,da3c63e7-da0b-4459-9ddd-1d2bd7b198c2,NA,12-Aug,babil,al.mussyab,24,idp_first_place,"if location is indicated as first place of displacement, while arrival date and displacement date are more than 12 months apart",Flagged,NA,yes,no,11
2830,dda28636-2bd0-4e95-b8a5-659ce09a42af,25973,17-Aug,NA,erbil,4,idp_first_place,"if location is indicated as first place of displacement, while arrival date and displacement date are more than 12 months apart",Flagged,NA,yes,no,11
2831,de63f3fb-fd95-423f-b99d-d1de27a4bcc6,33383,6-Sep,NA,dibis,8,idp_first_place,"if location is indicated as first place of displacement, while arrival date and displacement date are more than 12 months apart",Flagged,NA,yes,no,11
2831,5029359f-d93b-4536-b94a-f58a0bc7faed,12277,17-Sep,NA,rawanduz,126,idp_first_place,"if location is indicated as first place of displacement, while arrival date and displacement date are more than 12 months apart",Flagged,NA,yes,no,11
2832,dfcd2c33-620b-442c-9dfc-131ec0a91d04,17734,9-Aug,NA,aqra,90,idp_first_place,"if location is indicated as first place of displacement, while arrival date and displacement date are more than 12 months apart",Flagged,NA,yes,no,11
2833,e0244eb5-f51d-42eb-a96d-2b799debb917,24628,29-Jul,NA,duhok,91,idp_first_place,"if location is indicated as first place of displacement, while arrival date and displacement date are more than 12 months apart",Flagged,NA,yes,no,11
2834,e9ca3e5b-5a5a-40cd-bf5a-70fefb7d7830,18199,8-Aug,NA,al.shikhan,91,idp_first_place,"if location is indicated as first place of displacement, while arrival date and displacement date are more than 12 months apart",Flagged,NA,yes,no,11
2835,ea632881-9af8-4d73-b1f4-35a0f87fc039,NA,27-Jul,ninewa,al.baaj,15,idp_first_place,"if location is indicated as first place of displacement, while arrival date and displacement date are more than 12 months apart",Flagged,NA,yes,no,11
2836,ea928064-299f-4917-a89f-146f7eba20d7,NA,27-Jul,ninewa,al.baaj,15,idp_first_place,"if location is indicated as first place of displacement, while arrival date and displacement date are more than 12 months apart",Flagged,NA,yes,no,11
2837,ebdfd4c9-c191-4459-bbf4-5a1413a16d36,NA,6-Aug,ninewa,sinjar,106,idp_first_place,"if location is indicated as first place of displacement, while arrival date and displacement date are more than 12 months apart",Flagged,NA,yes,no,11
2838,ee83c3e4-73f9-485c-8945-16d32871a8b9,24092,27-Jul,NA,duhok,91,idp_first_place,"if location is indicated as first place of displacement, while arrival date and displacement date are more than 12 months apart",Flagged,NA,yes,no,11
2839,ef2ae462-6d89-443c-b3f6-44f93cb89928,NA,28-Jul,ninewa,al.hamdaniya,10,idp_first_place,"if location is indicated as first place of displacement, while arrival date and displacement date are more than 12 months apart",Flagged,NA,yes,no,11
2840,f0a0ba36-281b-4bd0-b43c-651fd554d1b6,NA,9-Aug,salah.al.din,tikrit,102,idp_first_place,"if location is indicated as first place of displacement, while arrival date and displacement date are more than 12 months apart",Flagged,NA,yes,no,11
2841,f1102793-dd1a-490c-b3a6-f5c04a65d68d,NA,27-Jul,ninewa,al.baaj,1,idp_first_place,"if location is indicated as first place of displacement, while arrival date and displacement date are more than 12 months apart",Flagged,NA,yes,no,11
2842,f3dd2663-06e8-4186-a9d1-162ba6e03e6c,NA,20-Jul,baghdad,al.karkh,19,idp_first_place,"if location is indicated as first place of displacement, while arrival date and displacement date are more than 12 months apart",Flagged,NA,yes,no,11
2843,f517f5dc-1918-4154-b6a0-c97b2fbcd253,17734,9-Aug,NA,aqra,84,idp_first_place,"if location is indicated as first place of displacement, while arrival date and displacement date are more than 12 months apart",Flagged,NA,yes,no,11
2844,f5aeeec4-6949-4d14-8fb8-044dfe68c946,NA,9-Aug,salah.al.din,tikrit,102,idp_first_place,"if location is indicated as first place of displacement, while arrival date and displacement date are more than 12 months apart",Flagged,NA,yes,no,11
2845,faaf7be9-dd83-4ec5-8014-d4b447172fe1,27125,30-Jul,NA,sumail,91,idp_first_place,"if location is indicated as first place of displacement, while arrival date and displacement date are more than 12 months apart",Flagged,NA,yes,no,11
2845,6a210ec4-84b8-4e31-a68a-03986f796094,NA,18-Sep,ninewa,al.hatra,98,idp_first_place,"if location is indicated as first place of displacement, while arrival date and displacement date are more than 12 months apart",Flagged,NA,yes,no,11
2846,fc160132-7eae-4725-908e-950eb046ff32,NA,27-Jul,ninewa,al.baaj,3,idp_first_place,"if location is indicated as first place of displacement, while arrival date and displacement date are more than 12 months apart",Flagged,NA,yes,no,11
2847,fcf28dc5-6da2-45d9-83ec-7f44a503aa7a,NA,6-Aug,al.sulaymaniyah,dokan,33,idp_first_place,"if location is indicated as first place of displacement, while arrival date and displacement date are more than 12 months apart",Flagged,NA,yes,no,11
2848,ff474a46-0a39-45cd-b94e-7a66d4bb7b88,25752,6-Aug,NA,tooz.khurmato,78,idp_first_place,"if location is indicated as first place of displacement, while arrival date and displacement date are more than 12 months apart",Flagged,NA,yes,no,11
2849,ffeec5eb-e26b-427f-816c-c211fc5254f0,25973,17-Aug,NA,erbil,5,idp_first_place,"if location is indicated as first place of displacement, while arrival date and displacement date are more than 12 months apart",Flagged,NA,yes,no,11
2850,0f67da6a-28f4-4ff4-8fc0-f796a4a119e5,25868,11-Aug,NA,tooz.khurmato,78,not_eating,"Flag if respondents report going a whole day and night without eating, while reporting that they always had enough resources to get food and never went to sleep at night hungry because there was no food",Flagged,NA,yes,yes,13
2851,14dd9650-b11a-474a-9a27-dcf770b1e768,NA,12-Aug,babil,al.mussyab,14,not_eating,"Flag if respondents report going a whole day and night without eating, while reporting that they always had enough resources to get food and never went to sleep at night hungry because there was no food",Flagged,NA,yes,yes,13
2852,1ae82096-b16e-4d6f-9c77-3e4e893d7dc7,8783,10-Aug,NA,aqra,94,not_eating,"Flag if respondents report going a whole day and night without eating, while reporting that they always had enough resources to get food and never went to sleep at night hungry because there was no food",Flagged,NA,yes,yes,13
2853,1de12ac2-adbb-4c84-a43b-ccf9da409fe6,NA,27-Jul,baghdad,al.karkh,17,not_eating,"Flag if respondents report going a whole day and night without eating, while reporting that they always had enough resources to get food and never went to sleep at night hungry because there was no food",Flagged,NA,yes,yes,13
2854,20bcc17c-8db5-40ed-9531-c52c4e7a1018,20484,10-Aug,NA,tooz.khurmato,78,not_eating,"Flag if respondents report going a whole day and night without eating, while reporting that they always had enough resources to get food and never went to sleep at night hungry because there was no food",Flagged,NA,yes,yes,13
2855,230f5587-062d-4767-97b1-35b3c29f7677,17734,9-Aug,NA,aqra,95,not_eating,"Flag if respondents report going a whole day and night without eating, while reporting that they always had enough resources to get food and never went to sleep at night hungry because there was no food",Flagged,NA,yes,yes,13
2856,2a636f2d-4f37-4578-9613-4a1c80776d34,NA,14-Aug,baghdad,al.adhamiya,15,not_eating,"Flag if respondents report going a whole day and night without eating, while reporting that they always had enough resources to get food and never went to sleep at night hungry because there was no food",Flagged,NA,yes,yes,13
2857,2dc675ab-c8ac-41d0-83b1-181d594a7344,25754,11-Aug,NA,tooz.khurmato,78,not_eating,"Flag if respondents report going a whole day and night without eating, while reporting that they always had enough resources to get food and never went to sleep at night hungry because there was no food",Flagged,NA,yes,yes,13
2858,30717d0c-1474-40c7-8350-84b2ead37b7a,NA,27-Jul,baghdad,al.karkh,18,not_eating,"Flag if respondents report going a whole day and night without eating, while reporting that they always had enough resources to get food and never went to sleep at night hungry because there was no food",Flagged,NA,yes,yes,13
2859,30c02e16-eb3a-4025-a325-2da3984fbc19,25866,8-Aug,NA,tooz.khurmato,78,not_eating,"Flag if respondents report going a whole day and night without eating, while reporting that they always had enough resources to get food and never went to sleep at night hungry because there was no food",Flagged,NA,yes,yes,13
2860,35dbc8b6-01a0-485e-a866-9e55d154f4e6,27234,9-Aug,NA,tooz.khurmato,80,not_eating,"Flag if respondents report going a whole day and night without eating, while reporting that they always had enough resources to get food and never went to sleep at night hungry because there was no food",Flagged,NA,yes,yes,13
2861,3b3152f6-2552-48be-8372-51ec2fc48b76,20529,9-Aug,NA,tooz.khurmato,81,not_eating,"Flag if respondents report going a whole day and night without eating, while reporting that they always had enough resources to get food and never went to sleep at night hungry because there was no food",Flagged,NA,yes,yes,13
2862,46901929-d4d5-4c93-a09b-6b22bbb6a7ed,25622,30-Jul,NA,sumail,94,not_eating,"Flag if respondents report going a whole day and night without eating, while reporting that they always had enough resources to get food and never went to sleep at night hungry because there was no food",Flagged,NA,yes,yes,13
2863,575ee57a-0a4b-44c2-b780-a488bb6d595a,33402,27-Jul,NA,al.shirqat,74,not_eating,"Flag if respondents report going a whole day and night without eating, while reporting that they always had enough resources to get food and never went to sleep at night hungry because there was no food",Flagged,NA,yes,yes,13
2864,64d605bd-9514-4f28-bd5d-55da9e01e46d,25868,11-Aug,NA,tooz.khurmato,78,not_eating,"Flag if respondents report going a whole day and night without eating, while reporting that they always had enough resources to get food and never went to sleep at night hungry because there was no food",Flagged,NA,yes,yes,13
2865,66373556-d0c9-45a2-b7f1-199e6d278a7a,NA,13-Aug,baghdad,al.mahmoudiya,15,not_eating,"Flag if respondents report going a whole day and night without eating, while reporting that they always had enough resources to get food and never went to sleep at night hungry because there was no food",Flagged,NA,yes,yes,13
2866,7f00e961-2a44-4a75-96f8-973427569b8f,NA,26-Jul,ninewa,al.baaj,12,not_eating,"Flag if respondents report going a whole day and night without eating, while reporting that they always had enough resources to get food and never went to sleep at night hungry because there was no food",Flagged,NA,yes,yes,13
2867,8a8fff9c-fc58-4e48-a9e0-26b7866dbaf3,33123,13-Aug,NA,al.shirqat,78,not_eating,"Flag if respondents report going a whole day and night without eating, while reporting that they always had enough resources to get food and never went to sleep at night hungry because there was no food",Flagged,NA,yes,yes,13
2868,9b6685e2-971e-49cd-b805-d51d390c36a8,33123,13-Aug,NA,al.shirqat,80,not_eating,"Flag if respondents report going a whole day and night without eating, while reporting that they always had enough resources to get food and never went to sleep at night hungry because there was no food",Flagged,NA,yes,yes,13
2869,b9aeb258-af16-4fcb-8357-cdb91782571f,25868,11-Aug,NA,tooz.khurmato,78,not_eating,"Flag if respondents report going a whole day and night without eating, while reporting that they always had enough resources to get food and never went to sleep at night hungry because there was no food",Flagged,NA,yes,yes,13
2870,c1e95a14-ef02-443c-8897-4fff30039837,33123,13-Aug,NA,al.shirqat,78,not_eating,"Flag if respondents report going a whole day and night without eating, while reporting that they always had enough resources to get food and never went to sleep at night hungry because there was no food",Flagged,NA,yes,yes,13
2871,c5a14113-6a87-463b-8b07-33c4771f535e,27234,9-Aug,NA,tooz.khurmato,78,not_eating,"Flag if respondents report going a whole day and night without eating, while reporting that they always had enough resources to get food and never went to sleep at night hungry because there was no food",Flagged,NA,yes,yes,13
2872,dbec9db3-3822-4d17-b5e2-f1d89197b67d,21899,17-Aug,NA,erbil,1,not_eating,"Flag if respondents report going a whole day and night without eating, while reporting that they always had enough resources to get food and never went to sleep at night hungry because there was no food",Flagged,NA,yes,yes,13
2873,dd6c3734-3ca1-4226-995b-f222bf7591a9,11195,19-Aug,NA,al.khalis,6,not_eating,"Flag if respondents report going a whole day and night without eating, while reporting that they always had enough resources to get food and never went to sleep at night hungry because there was no food",Flagged,NA,yes,yes,13
2874,de72e035-7363-41d9-b305-d296c2dd9997,NA,13-Aug,baghdad,al.mahmoudiya,19,not_eating,"Flag if respondents report going a whole day and night without eating, while reporting that they always had enough resources to get food and never went to sleep at night hungry because there was no food",Flagged,NA,yes,yes,13
2875,dfcb0d43-cf85-4d7e-8ca9-fe20931ffe25,33123,13-Aug,NA,al.shirqat,80,not_eating,"Flag if respondents report going a whole day and night without eating, while reporting that they always had enough resources to get food and never went to sleep at night hungry because there was no food",Flagged,NA,yes,yes,13
